"pepid","bbch","year","doy","lon","lat"
"6285","60","2003","114","11.7333","51.4333"
"6410","60","2003","114","11.2","50.8667"
"6429","60","2003","114","10.4833","51.4833"
"502","60","2003","114","9.7","51.8"
"529","60","2003","115","9.65","51.9333"
"3682","60","2003","115","11.15","47.7167"
"4937","60","2003","115","12.6667","52.9833"
"5054","60","2003","115","12.55","53.0667"
"5098","60","2003","115","13.15","53.7167"
"5507","60","2003","115","15.0333","51.2667"
"5632","60","2003","115","14.2167","51.0667"
"5695","60","2003","115","11.3","51.7167"
"6020","60","2003","115","12.7833","51.9167"
"6203","60","2003","115","11.4167","50.8333"
"3744","60","2003","116","12.7333","49.1333"
"4703","60","2003","116","14.0833","52.9667"
"5046","60","2003","116","13.6","53.2667"
"5129","60","2003","116","13.25","53.9167"
"5156","60","2003","116","12.9667","54.0833"
"5236","60","2003","116","13.95","53.5167"
"5302","60","2003","116","13.8333","53.55"
"5307","60","2003","116","13.6167","53.4667"
"6024","60","2003","116","11.6833","52.3833"
"6188","60","2003","116","10.85","50.5167"
"550","60","2003","116","9.8","51.7333"
"2288","60","2003","116","9.21667","50.9"
"2242","60","2003","117","8.73333","51.35"
"5079","60","2003","117","12.0333","54.1667"
"5406","60","2003","117","12.65","50.55"
"5240","60","2003","118","12.7167","54.3333"
"1790","60","2003","118","8.33333","51.35"
"3625","60","2003","118","10.7833","47.7333"
"153","60","2003","119","10.9","54.3"
"218","60","2003","119","9.66667","54.3"
"4910","60","2003","119","13.6167","51.7833"
"5721","60","2003","119","11.9833","52.2167"
"4013","60","2003","120","10.7","49.7833"
"5244","60","2003","120","12.3667","54.3"
"6234","60","2003","120","10.05","50.5333"
"3747","60","2003","121","12.9","48.65"
"3786","60","2003","121","13.1333","48.9667"
"3014","60","2003","121","9.88333","49.0833"
"807","60","2003","122","9.11667","53.45"
"6266","60","2003","122","11.15","50.5"
"3783","60","2003","123","13.2","48.9333"
"5277","60","2003","126","13.4333","54.6833"
"5693","60","2003","126","11.5","51.7333"
"5628","60","2003","128","12.8","50.4667"
"2327","60","2003","128","8.3","50.7833"
"2613","60","2003","129","6.63333","50.2833"
"1850","60","2003","133","8.46667","50.9833"
"938","60","2004","86","7.28333","52.2833"
"3179","60","2004","89","8.13333","48.7"
"3254","60","2004","89","7.63333","47.6"
"3200","60","2004","90","7.7","48.1333"
"3260","60","2004","90","7.63333","47.8167"
"2933","60","2004","91","9.15","49.0833"
"2864","60","2004","92","9.36667","48.9333"
"3023","60","2004","93","8.8","49.0667"
"3197","60","2004","93","8","48.1167"
"2390","60","2004","94","7.96667","49.9833"
"4364","60","2004","94","10.4333","50.15"
"4977","60","2004","94","12.9833","52.3667"
"1333","60","2004","95","6.53333","51.5833"
"2793","60","2004","95","8.28333","49.4333"
"3237","60","2004","95","7.88333","48.3333"
"4649","60","2004","95","7.25","49.2167"
"1466","60","2004","96","6.45","50.8833"
"1948","60","2004","96","8.6","49.8"
"2288","60","2004","96","9.21667","50.9"
"2355","60","2004","96","8.98333","50.1667"
"3158","60","2004","96","8.85","49.1"
"926","60","2004","97","7.85","52.4"
"5871","60","2004","99","11.8167","51.2333"
"1782","60","2004","100","8.35","51.6667"
"427","60","2004","101","9.45","52.4"
"1203","60","2004","101","8.48333","53.3333"
"2820","60","2004","101","7.76667","49.5833"
"2937","60","2004","101","9.28333","49.15"
"2439","60","2004","102","8.63333","50.6167"
"2930","60","2004","102","9.1","49.0833"
"3052","60","2004","102","8.58333","49.1333"
"3065","60","2004","102","9.4","49.4"
"3258","60","2004","102","7.6","47.8667"
"5766","60","2004","102","12.3167","51.7833"
"6086","60","2004","102","11.2167","51.3"
"94","60","2004","103","10.6333","53.4833"
"3492","60","2004","103","12.1333","47.8667"
"4067","60","2004","103","10.7167","49.75"
"4446","60","2004","103","9.98333","49.7667"
"5643","60","2004","103","12.8833","51.65"
"807","60","2004","104","9.11667","53.45"
"911","60","2004","104","7.31667","52.8667"
"1324","60","2004","104","6.18333","51.6333"
"1569","60","2004","104","7.48333","52.0833"
"2061","60","2004","104","10.0167","51.2167"
"4687","60","2004","104","14.3167","51.7833"
"4693","60","2004","104","13.0333","52.4333"
"5663","60","2004","104","12.7333","51.3667"
"5781","60","2004","104","10.7167","51.9667"
"6125","60","2004","104","10.8333","51.0667"
"1980","60","2004","105","8.83333","49.7167"
"2041","60","2004","105","8.93333","50.05"
"5570","60","2004","105","13.4167","51.2"
"5714","60","2004","105","12.1167","51.6"
"6030","60","2004","105","12.1333","51.05"
"6358","60","2004","105","11.3333","51.1167"
"388","60","2004","106","9.25","52.1667"
"717","60","2004","106","11.5333","53.0333"
"1111","60","2004","106","10.85","52.4333"
"2165","60","2004","106","9.6","51.2833"
"2168","60","2004","106","9.51667","51.3833"
"2977","60","2004","106","9.93333","49.45"
"3228","60","2004","106","8.78333","47.7667"
"3388","60","2004","106","8.43333","48.4667"
"3533","60","2004","106","11.9","48.0333"
"4240","60","2004","106","10.3333","49.3833"
"4603","60","2004","106","7.31667","49.1667"
"4887","60","2004","106","13.6333","52.35"
"5248","60","2004","106","12.45","54.25"
"5684","60","2004","106","11.5833","52.1167"
"5749","60","2004","106","11.4333","52.6833"
"5764","60","2004","106","12.55","51.6833"
"5872","60","2004","106","11.1167","52.0833"
"6128","60","2004","106","11.0167","51.05"
"6371","60","2004","106","11.0167","51.2833"
"148","60","2004","107","10.8333","54.25"
"263","60","2004","107","10.15","53.8167"
"402","60","2004","107","9.26667","52.0667"
"481","60","2004","107","9.95","51.5333"
"502","60","2004","107","9.7","51.8"
"1648","60","2004","107","8.6","52.2"
"2009","60","2004","107","8.81667","50.5167"
"2572","60","2004","107","6.65","49.7333"
"3215","60","2004","107","7.96667","47.9833"
"3698","60","2004","107","12.6833","48.9833"
"4060","60","2004","107","11.1","49.6667"
"4304","60","2004","107","10.1667","50.1667"
"4342","60","2004","107","10.4167","49.95"
"4469","60","2004","107","10.3","48.55"
"4703","60","2004","107","14.0833","52.9667"
"4852","60","2004","107","14.5667","51.9667"
"4892","60","2004","107","12.1167","52.9833"
"5061","60","2004","107","13.3333","52.2"
"5129","60","2004","107","13.25","53.9167"
"5163","60","2004","107","12.3833","53.75"
"5586","60","2004","107","14.85","51.2833"
"5763","60","2004","107","12.6","51.7667"
"5963","60","2004","107","11.3667","51.9167"
"5998","60","2004","107","11.0333","51.8167"
"6045","60","2004","107","12.1333","50.8833"
"377","60","2004","108","8.58333","52.9"
"1074","60","2004","108","9.85","51.9"
"2130","60","2004","108","9.56667","50.8333"
"2133","60","2004","108","10","50.85"
"3000","60","2004","108","9.56667","49.25"
"3417","60","2004","108","9.53333","47.7667"
"3759","60","2004","108","12.3","48.7333"
"3939","60","2004","108","12.25","49.0333"
"4452","60","2004","108","9.76667","49.7833"
"5054","60","2004","108","12.55","53.0667"
"5078","60","2004","108","12.0667","54.1333"
"5507","60","2004","108","15.0333","51.2667"
"5576","60","2004","108","13.2667","51.0667"
"5721","60","2004","108","11.9833","52.2167"
"5729","60","2004","108","11.8333","52.1333"
"5949","60","2004","108","11.3667","51.5"
"6088","60","2004","108","11.3833","51.3167"
"6285","60","2004","108","11.7333","51.4333"
"6370","60","2004","108","10.7667","51.3"
"276","60","2004","109","9.78333","53.9"
"977","60","2004","109","8.03333","52.3167"
"1929","60","2004","109","8.73333","49.6833"
"4046","60","2004","109","11.1333","50.2167"
"4282","60","2004","109","9.15","50.0833"
"4487","60","2004","109","10.9833","48.35"
"4910","60","2004","109","13.6167","51.7833"
"4993","60","2004","109","12.0833","53.0333"
"5034","60","2004","109","14.4833","51.5667"
"5048","60","2004","109","13.3333","53.2167"
"5086","60","2004","109","11.3833","53.65"
"5098","60","2004","109","13.15","53.7167"
"5693","60","2004","109","11.5","51.7333"
"5725","60","2004","109","11.9667","52.15"
"6386","60","2004","109","11.6667","50.85"
"6431","60","2004","109","10.3333","51.35"
"563","60","2004","110","10.0333","51.8"
"1217","60","2004","110","8.86667","53.1"
"1381","60","2004","110","7.61667","51.0333"
"2852","60","2004","110","10.2167","49.0167"
"3539","60","2004","110","11.9167","48.3167"
"3632","60","2004","110","11.35","48.45"
"3642","60","2004","110","11.1667","48"
"3890","60","2004","110","12.35","49.35"
"3891","60","2004","110","12.3","49.3167"
"3897","60","2004","110","12.1833","49.7167"
"3930","60","2004","110","11.9333","49.0167"
"4097","60","2004","110","11.4333","50.05"
"4697","60","2004","110","14","53.0333"
"4719","60","2004","110","14.1667","52.8"
"4751","60","2004","110","12.5333","52.0167"
"4865","60","2004","110","13.3833","51.7167"
"5043","60","2004","110","14.1167","52.5167"
"5236","60","2004","110","13.95","53.5167"
"5240","60","2004","110","12.7167","54.3333"
"5317","60","2004","110","12.5667","53.7333"
"5422","60","2004","110","14.1833","51.1667"
"5695","60","2004","110","11.3","51.7167"
"6254","60","2004","110","10.4","51.25"
"6410","60","2004","110","11.2","50.8667"
"841","60","2004","111","9.5","53.1333"
"3014","60","2004","111","9.88333","49.0833"
"3865","60","2004","111","12.85","49.3167"
"4317","60","2004","111","9.91667","50.2833"
"4419","60","2004","111","10.3833","50.4167"
"4492","60","2004","111","10.7","47.5667"
"4891","60","2004","111","12.4167","52.9333"
"5046","60","2004","111","13.6","53.2667"
"5302","60","2004","111","13.8333","53.55"
"5307","60","2004","111","13.6167","53.4667"
"6120","60","2004","111","11.9833","50.9667"
"6132","60","2004","111","12.2333","50.8"
"969","60","2004","112","7.95","52.25"
"1713","60","2004","112","9.3","51.5833"
"3563","60","2004","112","11.2833","48.7833"
"3744","60","2004","112","12.7333","49.1333"
"3803","60","2004","112","12.5667","48.4667"
"3912","60","2004","112","11.6667","49.15"
"3945","60","2004","112","11.6167","48.9"
"3959","60","2004","112","11.6833","49.5333"
"4045","60","2004","112","11.15","50.2667"
"4098","60","2004","112","11.6167","50.1167"
"4263","60","2004","112","10.9333","48.9"
"5406","60","2004","112","12.65","50.55"
"6162","60","2004","112","10.1","51.3"
"3737","60","2004","113","11.85","48.8167"
"4055","60","2004","113","11.1667","49.95"
"4937","60","2004","113","12.6667","52.9833"
"5156","60","2004","113","12.9667","54.0833"
"5943","60","2004","113","11.0833","51.5667"
"6024","60","2004","113","11.6833","52.3833"
"6070","60","2004","113","10.7833","50.7833"
"6280","60","2004","113","10.8833","51.55"
"1493","60","2004","113","6.63333","50.4833"
"2242","60","2004","113","8.73333","51.35"
"3585","60","2004","113","12.7667","48.0667"
"3798","60","2004","114","12.8833","49.0833"
"3866","60","2004","114","12.7667","49.2167"
"3981","60","2004","114","12.2667","49.65"
"4592","60","2004","114","10.7333","48.5667"
"3967","60","2004","115","12.3167","49.7833"
"1790","60","2004","115","8.33333","51.35"
"2054","60","2004","116","9.93333","51.1833"
"3993","60","2004","116","11.9167","50.3167"
"6233","60","2004","116","10.2833","50.55"
"3625","60","2004","117","10.7833","47.7333"
"3824","60","2004","118","13.8167","48.75"
"3918","60","2004","118","11.7667","49.2167"
"5244","60","2004","118","12.3667","54.3"
"5610","60","2004","118","11.95","50.4333"
"6188","60","2004","118","10.85","50.5167"
"3783","60","2004","120","13.2","48.9333"
"2327","60","2004","121","8.3","50.7833"
"2613","60","2004","121","6.63333","50.2833"
"5277","60","2004","122","13.4333","54.6833"
"3747","60","2004","124","12.9","48.65"
"6266","60","2004","127","11.15","50.5"
"6234","60","2004","129","10.05","50.5333"
"5628","60","2004","151","12.8","50.4667"
"2475","60","2005","85","7.96667","50.7333"
"2572","60","2005","85","6.65","49.7333"
"3254","60","2005","89","7.63333","47.6"
"3260","60","2005","89","7.63333","47.8167"
"3283","60","2005","91","7.95","48.4667"
"2353","60","2005","92","8.83333","50.15"
"3052","60","2005","92","8.58333","49.1333"
"3197","60","2005","92","8","48.1167"
"3200","60","2005","92","7.7","48.1333"
"1428","60","2005","93","7.38333","50.7167"
"3181","60","2005","93","8.05","48.6167"
"3252","60","2005","93","7.83333","47.65"
"1287","60","2005","94","6.01667","51.7833"
"2049","60","2005","94","8.91667","50.1167"
"2355","60","2005","94","8.98333","50.1667"
"2636","60","2005","94","6.63333","49.85"
"2793","60","2005","94","8.28333","49.4333"
"3063","60","2005","94","8.51667","49.2167"
"1326","60","2005","95","6.25","51.5833"
"1466","60","2005","95","6.45","50.8833"
"2933","60","2005","95","9.15","49.0833"
"3179","60","2005","95","8.13333","48.7"
"3258","60","2005","95","7.6","47.8667"
"1333","60","2005","96","6.53333","51.5833"
"1948","60","2005","96","8.6","49.8"
"2390","60","2005","96","7.96667","49.9833"
"2809","60","2005","96","7.81667","49.1667"
"2966","60","2005","96","9.08333","48.9"
"3023","60","2005","96","8.8","49.0667"
"3464","60","2005","96","9.05","48.4167"
"3237","60","2005","97","7.88333","48.3333"
"2430","60","2005","98","8.28333","50.5667"
"2937","60","2005","98","9.28333","49.15"
"3182","60","2005","98","8.11667","48.6"
"1782","60","2005","100","8.35","51.6667"
"2041","60","2005","100","8.93333","50.05"
"2221","60","2005","100","10.0333","50.95"
"3158","60","2005","100","8.85","49.1"
"1980","60","2005","101","8.83333","49.7167"
"3065","60","2005","101","9.4","49.4"
"3707","60","2005","101","12.5667","48.65"
"6437","60","2005","101","10.35","51.4333"
"926","60","2005","102","7.85","52.4"
"1569","60","2005","102","7.48333","52.0833"
"2764","60","2005","102","7.63333","49.3833"
"3228","60","2005","102","8.78333","47.7667"
"4649","60","2005","102","7.25","49.2167"
"4977","60","2005","102","12.9833","52.3667"
"1324","60","2005","103","6.18333","51.6333"
"1871","60","2005","103","7.36667","51.4667"
"2439","60","2005","103","8.63333","50.6167"
"2813","60","2005","103","7.6","49.2833"
"2867","60","2005","103","9.36667","48.9833"
"3311","60","2005","103","9.31667","47.8"
"3492","60","2005","103","12.1333","47.8667"
"5684","60","2005","103","11.5833","52.1167"
"367","60","2005","104","8.83333","52.8"
"2009","60","2005","104","8.81667","50.5167"
"3236","60","2005","104","9.18333","47.6667"
"4865","60","2005","104","13.3833","51.7167"
"455","60","2005","105","9.11667","52.4"
"1381","60","2005","105","7.61667","51.0333"
"2133","60","2005","105","10","50.85"
"2165","60","2005","105","9.6","51.2833"
"3000","60","2005","105","9.56667","49.25"
"3388","60","2005","105","8.43333","48.4667"
"4446","60","2005","105","9.98333","49.7667"
"4687","60","2005","105","14.3167","51.7833"
"5663","60","2005","105","12.7333","51.3667"
"5695","60","2005","105","11.3","51.7167"
"5766","60","2005","105","12.3167","51.7833"
"5871","60","2005","105","11.8167","51.2333"
"6128","60","2005","105","11.0167","51.05"
"427","60","2005","106","9.45","52.4"
"481","60","2005","106","9.95","51.5333"
"671","60","2005","106","9.88333","53.3333"
"840","60","2005","106","9.31667","53.0667"
"977","60","2005","106","8.03333","52.3167"
"985","60","2005","106","8.41667","52.2833"
"2138","60","2005","106","9.25","51.4833"
"2252","60","2005","106","9","51.25"
"3808","60","2005","106","13.2333","48.55"
"3937","60","2005","106","12.4333","48.9167"
"4240","60","2005","106","10.3333","49.3833"
"4738","60","2005","106","13.9","52.25"
"5520","60","2005","106","13.8","51.2167"
"5570","60","2005","106","13.4167","51.2"
"5643","60","2005","106","12.8833","51.65"
"5714","60","2005","106","12.1167","51.6"
"5721","60","2005","106","11.9833","52.2167"
"5764","60","2005","106","12.55","51.6833"
"5790","60","2005","106","11.1667","52.4"
"5854","60","2005","106","11.7333","51.1333"
"5998","60","2005","106","11.0333","51.8167"
"6030","60","2005","106","12.1333","51.05"
"6086","60","2005","106","11.2167","51.3"
"6125","60","2005","106","10.8333","51.0667"
"6179","60","2005","106","10.6","50.3667"
"6416","60","2005","106","11.2167","51.0167"
"377","60","2005","107","8.58333","52.9"
"606","60","2005","107","9.96667","52.8167"
"717","60","2005","107","11.5333","53.0333"
"797","60","2005","107","8.63333","53.8667"
"1203","60","2005","107","8.48333","53.3333"
"1648","60","2005","107","8.6","52.2"
"2061","60","2005","107","10.0167","51.2167"
"2168","60","2005","107","9.51667","51.3833"
"3014","60","2005","107","9.88333","49.0833"
"3251","60","2005","107","7.9","47.7833"
"3381","60","2005","107","9.81667","48.35"
"3400","60","2005","107","8.68333","48.45"
"3698","60","2005","107","12.6833","48.9833"
"4172","60","2005","107","10.8","49.3333"
"4693","60","2005","107","13.0333","52.4333"
"4892","60","2005","107","12.1167","52.9833"
"4897","60","2005","107","13.8667","52.0167"
"4993","60","2005","107","12.0833","53.0333"
"5599","60","2005","107","13.1","51.3"
"5725","60","2005","107","11.9667","52.15"
